"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"1400000US13077170200","Census Tract 1702, Coweta County, Georgia","5670","357","3584","387","3584","387","3378","358","206","154","0","18","2086","314",
"1400000US13077170303","Census Tract 1703.03, Coweta County, Georgia","4173","235","2839","267","2839","267","2668","247","171","87","0","18","1334","194",
"1400000US13077170304","Census Tract 1703.04, Coweta County, Georgia","5424","378","3389","342","3389","342","3116","284","273","144","0","18","2035","297",
"1400000US13077170305","Census Tract 1703.05, Coweta County, Georgia","8025","644","5191","612","5191","612","4712","619","479","220","0","20","2834","407",
"1400000US13077170306","Census Tract 1703.06, Coweta County, Georgia","6810","424","4817","404","4817","404","4533","370","284","128","0","18","1993","290",
"1400000US13077170402","Census Tract 1704.02, Coweta County, Georgia","7214","552","4631","488","4625","487","4479","484","146","78","6","17","2583","321",
"1400000US13077170403","Census Tract 1704.03, Coweta County, Georgia","3540","233","2390","219","2390","219","2246","224","144","68","0","13","1150","185",
"1400000US13077170404","Census Tract 1704.04, Coweta County, Georgia","4535","325","3268","279","3268","279","3130","262","138","94","0","18","1267","214",
"1400000US13077170405","Census Tract 1704.05, Coweta County, Georgia","5844","366","4235","378","4235","378","3950","373","285","108","0","18","1609","293",
"1400000US13077170406","Census Tract 1704.06, Coweta County, Georgia","2965","174","1872","167","1872","167","1747","163","125","57","0","13","1093","167",
"1400000US13077170501","Census Tract 1705.01, Coweta County, Georgia","5882","326","3855","381","3836","384","3690","383","146","103","19","29","2027","338",
"1400000US13077170502","Census Tract 1705.02, Coweta County, Georgia","4775","324","3300","271","3274","276","3077","254","197","86","26","38","1475","273",
"1400000US13077170503","Census Tract 1705.03, Coweta County, Georgia","4342","324","3006","303","3006","303","2808","274","198","119","0","18","1336","186",
"1400000US13077170601","Census Tract 1706.01, Coweta County, Georgia","5175","410","3067","436","3067","436","2820","434","247","126","0","18","2108","332",
"1400000US13077170602","Census Tract 1706.02, Coweta County, Georgia","6614","475","4653","387","4583","398","4395","380","188","92","70","87","1961","283",
"1400000US13077170603","Census Tract 1706.03, Coweta County, Georgia","4169","258","2835","249","2835","249","2679","254","156","77","0","18","1334","221",
"1400000US13077170700","Census Tract 1707, Coweta County, Georgia","5833","368","3483","406","3483","406","2953","374","530","173","0","18","2350","345",
"1400000US13077170801","Census Tract 1708.01, Coweta County, Georgia","4174","332","2733","293","2733","293","2504","321","229","113","0","18","1441","213",
"1400000US13077170802","Census Tract 1708.02, Coweta County, Georgia","3638","209","2241","187","2234","189","2135","201","99","60","7","10","1397","178",
"1400000US13079070100","Census Tract 701, Crawford County, Georgia","3062","236","1699","199","1699","199","1576","195","123","64","0","13","1363","213",
"1400000US13079070201","Census Tract 702.01, Crawford County, Georgia","4321","264","2124","266","2106","263","1940","268","166","84","18","22","2197","268",
"1400000US13079070202","Census Tract 702.02, Crawford County, Georgia","2717","242","1508","184","1508","184","1285","153","223","86","0","13","1209","210",
"1400000US13081010100","Census Tract 101, Crisp County, Georgia","3090","369","1707","306","1707","306","1440","272","267","138","0","13","1383","218",
"1400000US13081010201","Census Tract 102.01, Crisp County, Georgia","4044","545","2160","365","2160","365","1951","369","209","118","0","18","1884","365",
"1400000US13081010202","Census Tract 102.02, Crisp County, Georgia","2182","385","1107","296","1107","296","890","245","217","168","0","13","1075","321",
"1400000US13081010300","Census Tract 103, Crisp County, Georgia","2966","418","1705","357","1705","357","1575","308","130","104","0","13","1261","288",
"1400000US13081010400","Census Tract 104, Crisp County, Georgia","4554","574","2790","424","2790","424","2253","347","537","294","0","18","1764","348",
"1400000US13081010500","Census Tract 105, Crisp County, Georgia","1266","206","717","130","717","130","658","135","59","34","0","13","549","140",
"1400000US13083040101","Census Tract 401.01, Dade County, Georgia","3733","296","2526","279","2464","305","2280","299","184","110","62","97","1207","211",
"1400000US13083040102","Census Tract 401.02, Dade County, Georgia","2970","274","1814","245","1804","242","1704","213","100","85","10","15","1156","192",
"1400000US13083040200","Census Tract 402, Dade County, Georgia","3267","267","1765","241","1765","241","1655","245","110","62","0","13","1502","224",
"1400000US13083040300","Census Tract 403, Dade County, Georgia","3673","330","2208","275","2208","275","2120","259","88","65","0","13","1465","217",
"1400000US13085970100","Census Tract 9701, Dawson County, Georgia","6575","454","3564","369","3555","367","3300","353","255","109","9","11","3011","352",
"1400000US13085970201","Census Tract 9702.01, Dawson County, Georgia","5984","433","3989","410","3989","410","3693","394","296","125","0","18","1995","311",
"1400000US13085970202","Census Tract 9702.02, Dawson County, Georgia","6089","567","3647","434","3580","442","3300","410","280","154","67","77","2442","392",
"1400000US13087970100","Census Tract 9701, Decatur County, Georgia","2900","291","1556","208","1556","208","1501","192","55","50","0","13","1344","233",
"1400000US13087970200","Census Tract 9702, Decatur County, Georgia","2037","242","1153","223","1153","223","1136","226","17","22","0","13","884","169",
"1400000US13087970300","Census Tract 9703, Decatur County, Georgia","5380","507","2546","396","2538","397","2281","401","257","151","8","14","2834","433",
"1400000US13087970400","Census Tract 9704, Decatur County, Georgia","3360","351","1591","264","1567","253","1384","239","183","133","24","34","1769","277",
"1400000US13087970600","Census Tract 9706, Decatur County, Georgia","3796","327","1962","322","1926","327","1838","324","88","71","36","53","1834","286",
"1400000US13087970700","Census Tract 9707, Decatur County, Georgia","1647","229","777","159","773","159","759","156","14","14","4","7","870","186",
"1400000US13087970800","Census Tract 9708, Decatur County, Georgia","2198","275","1103","178","1103","178","1011","181","92","53","0","13","1095","206",
"1400000US13089020100","Census Tract 201, DeKalb County, Georgia","1539","85","1190","91","1190","91","1143","90","47","27","0","13","349","71",
"1400000US13089020200","Census Tract 202, DeKalb County, Georgia","1771","214","1299","204","1299","204","1236","205","63","34","0","13","472","93",
"1400000US13089020300","Census Tract 203, DeKalb County, Georgia","3161","230","2525","201","2525","201","2457","189","68","54","0","13","636","183",
"1400000US13089020400","Census Tract 204, DeKalb County, Georgia","2010","130","1635","173","1635","173","1593","169","42","31","0","13","375","110",
"1400000US13089020500","Census Tract 205, DeKalb County, Georgia","2655","334","1743","222","1743","222","1533","241","210","114","0","13","912","221",
"1400000US13089020600","Census Tract 206, DeKalb County, Georgia","1737","232","1340","226","1340","226","1189","176","151","95","0","13","397","112",
"1400000US13089020700","Census Tract 207, DeKalb County, Georgia","1850","201","1332","158","1332","158","1257","148","75","49","0","13","518","138",
"1400000US13089020801","Census Tract 208.01, DeKalb County, Georgia","2108","187","1640","159","1640","159","1537","144","103","63","0","13","468","105",
"1400000US13089020802","Census Tract 208.02, DeKalb County, Georgia","3519","408","2374","342","2353","339","2231","317","122","67","21","24","1145","212",
"1400000US13089020900","Census Tract 209, DeKalb County, Georgia","4711","376","3285","336","3285","336","3059","299","226","131","0","18","1426","237",
"1400000US13089021101","Census Tract 211.01, DeKalb County, Georgia","3010","212","2068","222","2068","222","2013","223","55","41","0","13","942","156",
"1400000US13089021102","Census Tract 211.02, DeKalb County, Georgia","4948","326","3404","316","3404","316","3370","310","34","47","0","18","1544","285",
"1400000US13089021202","Census Tract 212.02, DeKalb County, Georgia","5965","526","3871","384","3871","384","3704","384","167","127","0","18","2094","380",
"1400000US13089021204","Census Tract 212.04, DeKalb County, Georgia","2476","339","2053","333","2053","333","1874","324","179","130","0","13","423","113",
"1400000US13089021208","Census Tract 212.08, DeKalb County, Georgia","3480","295","2595","260","2586","260","2416","271","170","122","9","15","885","157",
"1400000US13089021209","Census Tract 212.09, DeKalb County, Georgia","5167","382","3248","395","3248","395","3113","391","135","82","0","18","1919","324",
"1400000US13089021210","Census Tract 212.10, DeKalb County, Georgia","4329","252","2758","197","2758","197","2600","204","158","77","0","18","1571","211",
"1400000US13089021211","Census Tract 212.11, DeKalb County, Georgia","3880","227","2303","220","2303","220","2241","214","62","31","0","13","1577","198",
"1400000US13089021213","Census Tract 212.13, DeKalb County, Georgia","2529","192","1520","153","1520","153","1440","138","80","50","0","13","1009","140",
"1400000US13089021214","Census Tract 212.14, DeKalb County, Georgia","4507","354","2768","248","2768","248","2684","216","84","88","0","18","1739","304",
"1400000US13089021215","Census Tract 212.15, DeKalb County, Georgia","4669","520","3405","448","3405","448","3247","406","158","120","0","18","1264","267",
"1400000US13089021216","Census Tract 212.16, DeKalb County, Georgia","6550","505","5037","516","5037","516","4911","513","126","89","0","18","1513","287",
"1400000US13089021217","Census Tract 212.17, DeKalb County, Georgia","1692","176","1121","136","1121","136","1070","134","51","32","0","13","571","114",
"1400000US13089021218","Census Tract 212.18, DeKalb County, Georgia","4882","373","3934","383","3934","383","3628","365","306","166","0","18","948","194",
"1400000US13089021301","Census Tract 213.01, DeKalb County, Georgia","3077","448","2362","394","2362","394","2220","377","142","82","0","13","715","187",
"1400000US13089021303","Census Tract 213.03, DeKalb County, Georgia","4432","338","3157","333","3157","333","2898","323","259","110","0","18","1275","180",
"1400000US13089021305","Census Tract 213.05, DeKalb County, Georgia","3607","354","2915","332","2872","324","2660","285","212","127","43","61","692","192",
"1400000US13089021306","Census Tract 213.06, DeKalb County, Georgia","3773","343","3017","304","3017","304","2808","309","209","95","0","18","756","162",
"1400000US13089021307","Census Tract 213.07, DeKalb County, Georgia","3116","299","2167","249","2167","249","2003","261","164","89","0","13","949","185",
"1400000US13089021308","Census Tract 213.08, DeKalb County, Georgia","3350","363","2465","329","2429","331","2306","301","123","88","36","55","885","195",
"1400000US13089021405","Census Tract 214.05, DeKalb County, Georgia","3666","320","3277","331","3266","329","3182","332","84","62","11","18","389","131",
"1400000US13089021409","Census Tract 214.09, DeKalb County, Georgia","2846","364","2168","331","2168","331","2053","284","115","100","0","13","678","166",
"1400000US13089021410","Census Tract 214.10, DeKalb County, Georgia","4192","371","3503","397","3494","397","3278","361","216","110","9","15","689","157",
"1400000US13089021411","Census Tract 214.11, DeKalb County, Georgia","3046","219","2602","262","2602","262","2560","262","42","40","0","13","444","127",
"1400000US13089021412","Census Tract 214.12, DeKalb County, Georgia","2874","227","2420","216","2420","216","2366","214","54","53","0","13","454","115",
"1400000US13089021413","Census Tract 214.13, DeKalb County, Georgia","2829","318","2296","314","2296","314","2236","313","60","46","0","13","533","135",
"1400000US13089021414","Census Tract 214.14, DeKalb County, Georgia","3107","244","2561","195","2561","195","2419","199","142","73","0","13","546","157",
"1400000US13089021415","Census Tract 214.15, DeKalb County, Georgia","3302","241","2647","254","2647","254","2557","249","90","50","0","13","655","132",
"1400000US13089021416","Census Tract 214.16, DeKalb County, Georgia","1855","259","1535","197","1535","197","1467","200","68","53","0","13","320","129",
"1400000US13089021417","Census Tract 214.17, DeKalb County, Georgia","4266","393","3569","370","3561","372","3354","367","207","147","8","15","697","187",
"1400000US13089021502","Census Tract 215.02, DeKalb County, Georgia","3809","299","2838","289","2822","288","2675","310","147","102","16","25","971","276",
"1400000US13089021503","Census Tract 215.03, DeKalb County, Georgia","3205","341","2414","333","2367","321","2040","259","327","146","47","70","791","151",
"1400000US13089021504","Census Tract 215.04, DeKalb County, Georgia","4743","364","2999","348","2992","347","2923","337","69","51","7","17","1744","203",
"1400000US13089021602","Census Tract 216.02, DeKalb County, Georgia","3208","304","2169","315","2169","315","2065","315","104","69","0","13","1039","165",
"1400000US13089021603","Census Tract 216.03, DeKalb County, Georgia","4225","361","3445","367","3445","367","3222","346","223","140","0","13","780","142",
"1400000US13089021604","Census Tract 216.04, DeKalb County, Georgia","2381","157","1545","154","1545","154","1431","156","114","64","0","13","836","118",
"1400000US13089021605","Census Tract 216.05, DeKalb County, Georgia","4305","545","3213","454","3213","454","2927","413","286","120","0","18","1092","248",
"1400000US13089021703","Census Tract 217.03, DeKalb County, Georgia","3620","226","2233","172","2233","172","2085","179","148","72","0","13","1387","179",
"1400000US13089021704","Census Tract 217.04, DeKalb County, Georgia","4452","394","3035","298","3035","298","2975","306","60","52","0","18","1417","291",
"1400000US13089021705","Census Tract 217.05, DeKalb County, Georgia","3976","477","2810","397","2810","397","2698","391","112","71","0","13","1166","290",
"1400000US13089021706","Census Tract 217.06, DeKalb County, Georgia","4544","465","3245","411","3245","411","3111","409","134","75","0","18","1299","232",
"1400000US13089021805","Census Tract 218.05, DeKalb County, Georgia","5153","481","3781","441","3781","441","3436","434","345","180","0","18","1372","236",
"1400000US13089021806","Census Tract 218.06, DeKalb County, Georgia","5090","482","3521","415","3521","415","3304","415","217","122","0","18","1569","249",
"1400000US13089021808","Census Tract 218.08, DeKalb County, Georgia","3794","320","2455","224","2455","224","2268","202","187","96","0","13","1339","201",
"1400000US13089021809","Census Tract 218.09, DeKalb County, Georgia","5724","373","3469","389","3469","389","3293","345","176","107","0","18","2255","324",
"1400000US13089021810","Census Tract 218.10, DeKalb County, Georgia","4602","439","3058","416","3058","416","2839","394","219","200","0","18","1544","263",
"1400000US13089021812","Census Tract 218.12, DeKalb County, Georgia","1732","158","1182","117","1182","117","1120","111","62","34","0","13","550","96",
"1400000US13089021813","Census Tract 218.13, DeKalb County, Georgia","2093","243","1504","203","1493","203","1358","198","135","95","11","16","589","164",
"1400000US13089021814","Census Tract 218.14, DeKalb County, Georgia","4177","444","3455","391","3455","391","3126","368","329","139","0","18","722","224",
"1400000US13089021906","Census Tract 219.06, DeKalb County, Georgia","4151","414","3125","368","3117","368","2631","324","486","155","8","13","1026","174",
"1400000US13089021907","Census Tract 219.07, DeKalb County, Georgia","7303","515","4780","441","4780","441","4025","440","755","262","0","18","2523","377",
"1400000US13089021908","Census Tract 219.08, DeKalb County, Georgia","4182","491","2323","374","2323","374","1998","351","325","179","0","18","1859","388",
"1400000US13089021909","Census Tract 219.09, DeKalb County, Georgia","5228","494","3513","402","3513","402","2899","367","614","198","0","18","1715","457",
"1400000US13089021910","Census Tract 219.10, DeKalb County, Georgia","4136","441","3188","486","3188","486","2882","483","306","128","0","18","948","208",
"1400000US13089021911","Census Tract 219.11, DeKalb County, Georgia","1850","617","1405","539","1405","539","943","240","462","376","0","13","445","156",
"1400000US13089021912","Census Tract 219.12, DeKalb County, Georgia","3157","219","1802","205","1802","205","1697","196","105","57","0","13","1355","188",
"1400000US13089021913","Census Tract 219.13, DeKalb County, Georgia","3657","432","2920","365","2920","365","2461","388","459","139","0","18","737","220",
"1400000US13089022001","Census Tract 220.01, DeKalb County, Georgia","3773","341","2877","270","2865","270","2647","284","218","112","12","20","896","187",
"1400000US13089022004","Census Tract 220.04, DeKalb County, Georgia","4442","431","2837","351","2837","351","2411","264","426","217","0","18","1605","304",
"1400000US13089022005","Census Tract 220.05, DeKalb County, Georgia","3608","312","2514","302","2514","302","2276","242","238","132","0","13","1094","204",
"1400000US13089022007","Census Tract 220.07, DeKalb County, Georgia","2931","350","1854","297","1851","297","1589","299","262","99","3","6","1077","257",
"1400000US13089022008","Census Tract 220.08, DeKalb County, Georgia","5842","656","3408","427","3396","428","3014","412","382","153","12","20","2434","582",
"1400000US13089022009","Census Tract 220.09, DeKalb County, Georgia","3894","353","2798","324","2798","324","2395","312","403","170","0","18","1096","261",
"1400000US13089022010","Census Tract 220.10, DeKalb County, Georgia","1794","179","1249","138","1249","138","1098","120","151","68","0","13","545","122",
"1400000US13089022100","Census Tract 221, DeKalb County, Georgia","2370","309","1701","270","1701","270","1513","237","188","95","0","13","669","160",
"1400000US13089022203","Census Tract 222.03, DeKalb County, Georgia","1952","184","1338","175","1338","175","1196","171","142","63","0","13","614","167",
"1400000US13089022204","Census Tract 222.04, DeKalb County, Georgia","5514","702","3415","467","3415","467","3225","460","190","135","0","18","2099","472",
"1400000US13089022301","Census Tract 223.01, DeKalb County, Georgia","5195","378","3511","219","3511","219","3368","219","143","88","0","18","1684","331",
"1400000US13089022302","Census Tract 223.02, DeKalb County, Georgia","3824","321","2785","292","2785","292","2599","277","186","110","0","13","1039","188",
"1400000US13089022401","Census Tract 224.01, DeKalb County, Georgia","3157","277","2166","228","2166","228","2144","224","22","37","0","13","991","270",
"1400000US13089022402","Census Tract 224.02, DeKalb County, Georgia","5877","433","2194","340","2194","340","2014","313","180","80","0","18","3683","408",
"1400000US13089022403","Census Tract 224.03, DeKalb County, Georgia","3023","204","1860","203","1860","203","1800","200","60","40","0","13","1163","174",
"1400000US13089022500","Census Tract 225, DeKalb County, Georgia","3995","313","2563","260","2563","260","2377","268","186","105","0","18","1432","217",
"1400000US13089022600","Census Tract 226, DeKalb County, Georgia","4612","334","3272","336","3272","336","3170","323","102","58","0","18","1340","209",
"1400000US13089022700","Census Tract 227, DeKalb County, Georgia","3214","277","2444","232","2444","232","2305","218","139","59","0","13","770","139",
"1400000US13089022800","Census Tract 228, DeKalb County, Georgia","3125","259","2158","201","2158","201","2005","195","153","89","0","13","967","172",
"1400000US13089022900","Census Tract 229, DeKalb County, Georgia","2862","190","1922","165","1922","165","1848","169","74","39","0","13","940","199",
"1400000US13089023000","Census Tract 230, DeKalb County, Georgia","1632","119","1120","114","1120","114","1098","109","22","18","0","13","512","104",
"1400000US13089023101","Census Tract 231.01, DeKalb County, Georgia","3823","377","2584","280","2584","280","2195","253","389","140","0","13","1239","267",
"1400000US13089023102","Census Tract 231.02, DeKalb County, Georgia","2850","269","1931","232","1905","233","1736","237","169","70","26","41","919","162",
"1400000US13089023107","Census Tract 231.07, DeKalb County, Georgia","3547","397","2249","319","2249","319","1966","286","283","133","0","13","1298","240",
"1400000US13089023108","Census Tract 231.08, DeKalb County, Georgia","3321","272","1986","222","1986","222","1613","179","373","110","0","13","1335","209",
"1400000US13089023111","Census Tract 231.11, DeKalb County, Georgia","1709","190","1052","140","1052","140","883","136","169","57","0","13","657","151",
"1400000US13089023112","Census Tract 231.12, DeKalb County, Georgia","3342","295","2637","306","2637","306","2097","304","540","149","0","13","705","175",
"1400000US13089023113","Census Tract 231.13, DeKalb County, Georgia","2301","289","1713","243","1703","244","1415","208","288","122","10","19","588","198",
"1400000US13089023114","Census Tract 231.14, DeKalb County, Georgia","2090","189","1527","169","1527","169","1332","164","195","69","0","13","563","95",
"1400000US13089023115","Census Tract 231.15, DeKalb County, Georgia","2415","147","0","13","0","13","0","13","0","13","0","13","2415","147",
"1400000US13089023204","Census Tract 232.04, DeKalb County, Georgia","5651","513","3716","416","3716","416","3044","386","672","326","0","18","1935","298",
"1400000US13089023206","Census Tract 232.06, DeKalb County, Georgia","5931","545","3744","458","3744","458","3316","472","428","173","0","18","2187","475",
"1400000US13089023208","Census Tract 232.08, DeKalb County, Georgia","5185","504","3450","361","3450","361","3067","323","383","153","0","18","1735","321",
"1400000US13089023209","Census Tract 232.09, DeKalb County, Georgia","4729","428","3077","351","3077","351","2560","343","517","177","0","18","1652","285",
"1400000US13089023210","Census Tract 232.10, DeKalb County, Georgia","5237","665","3725","534","3725","534","3112","448","613","236","0","18","1512","368",
"1400000US13089023211","Census Tract 232.11, DeKalb County, Georgia","2888","347","1930","261","1930","261","1616","187","314","136","0","13","958","250",
"1400000US13089023212","Census Tract 232.12, DeKalb County, Georgia","3246","353","2332","277","2332","277","2001","260","331","168","0","13","914","257",
"1400000US13089023213","Census Tract 232.13, DeKalb County, Georgia","4992","403","3393","401","3371","402","2953","365","418","205","22","36","1599","286",
"1400000US13089023214","Census Tract 232.14, DeKalb County, Georgia","4314","307","3417","303","3396","301","3041","313","355","139","21","35","897","218",
"1400000US13089023303","Census Tract 233.03, DeKalb County, Georgia","4687","396","2991","351","2967","349","2695","340","272","106","24","29","1696","264",
"1400000US13089023306","Census Tract 233.06, DeKalb County, Georgia","5429","494","3736","437","3736","437","3313","426","423","192","0","18","1693","347",
"1400000US13089023309","Census Tract 233.09, DeKalb County, Georgia","6964","557","5153","497","5114","496","4584","499","530","161","39","64","1811","332",
"1400000US13089023310","Census Tract 233.10, DeKalb County, Georgia","7594","682","5114","571","5014","578","4195","521","819","287","100","101","2480","470",
"1400000US13089023311","Census Tract 233.11, DeKalb County, Georgia","3794","370","2710","337","2710","337","2352","300","358","126","0","13","1084","217",
"1400000US13089023312","Census Tract 233.12, DeKalb County, Georgia","7166","579","5061","562","5061","562","4431","500","630","232","0","18","2105","461",
"1400000US13089023313","Census Tract 233.13, DeKalb County, Georgia","4074","436","2792","344","2792","344","2338","331","454","150","0","18","1282","324",
"1400000US13089023314","Census Tract 233.14, DeKalb County, Georgia","4317","450","2991","398","2991","398","2573","350","418","177","0","18","1326","261",
"1400000US13089023315","Census Tract 233.15, DeKalb County, Georgia","3508","370","2713","291","2713","291","2466","251","247","116","0","13","795","184",
"1400000US13089023316","Census Tract 233.16, DeKalb County, Georgia","6549","703","4918","591","4875","600","4214","475","661","246","43","66","1631","341",
"1400000US13089023410","Census Tract 234.10, DeKalb County, Georgia","2933","285","2006","273","1988","278","1626","291","362","170","18","26","927","141",
"1400000US13089023411","Census Tract 234.11, DeKalb County, Georgia","3262","346","1812","295","1812","295","1468","239","344","130","0","13","1450","245",
"1400000US13089023412","Census Tract 234.12, DeKalb County, Georgia","5060","559","3205","395","3205","395","2706","383","499","188","0","18","1855","361",
"1400000US13089023413","Census Tract 234.13, DeKalb County, Georgia","2954","269","1602","250","1602","250","1377","234","225","90","0","13","1352","211",
"1400000US13089023414","Census Tract 234.14, DeKalb County, Georgia","4892","482","2703","375","2703","375","2583","383","120","81","0","18","2189","410",
"1400000US13089023416","Census Tract 234.16, DeKalb County, Georgia","5916","507","3670","404","3670","404","3255","389","415","165","0","18","2246","377",
"1400000US13089023418","Census Tract 234.18, DeKalb County, Georgia","14663","1370","11105","1135","11105","1135","9814","1067","1291","541","0","24","3558","815",
"1400000US13089023419","Census Tract 234.19, DeKalb County, Georgia","7554","582","5181","448","5181","448","4379","437","802","226","0","18","2373","389",
"1400000US13089023421","Census Tract 234.21, DeKalb County, Georgia","6010","640","4281","499","4281","499","3757","531","524","246","0","18","1729","396",
"1400000US13089023422","Census Tract 234.22, DeKalb County, Georgia","4297","329","3169","324","3169","324","2838","314","331","103","0","18","1128","178",
"1400000US13089023423","Census Tract 234.23, DeKalb County, Georgia","6453","728","4652","653","4652","653","4031","593","621","211","0","18","1801","324",
"1400000US13089023424","Census Tract 234.24, DeKalb County, Georgia","4449","365","3283","334","3283","334","2637","271","646","194","0","18","1166","238",
"1400000US13089023425","Census Tract 234.25, DeKalb County, Georgia","4510","632","3090","537","3090","537","2700","512","390","183","0","18","1420","348",
"1400000US13089023426","Census Tract 234.26, DeKalb County, Georgia","3743","450","2551","338","2551","338","2138","282","413","164","0","13","1192","283",
"1400000US13089023427","Census Tract 234.27, DeKalb County, Georgia","2395","225","1621","217","1621","217","1537","214","84","56","0","13","774","172",
"1400000US13089023428","Census Tract 234.28, DeKalb County, Georgia","7383","619","5438","528","5438","528","4713","494","725","209","0","20","1945","358",
"1400000US13089023501","Census Tract 235.01, DeKalb County, Georgia","3055","374","2039","350","2039","350","1703","323","336","124","0","13","1016","207",
"1400000US13089023504","Census Tract 235.04, DeKalb County, Georgia","2398","312","1213","197","1213","197","926","193","287","129","0","13","1185","229",
"1400000US13089023505","Census Tract 235.05, DeKalb County, Georgia","2388","245","1492","187","1492","187","1194","174","298","98","0","13","896","146",
"1400000US13089023506","Census Tract 235.06, DeKalb County, Georgia","4786","363","2898","427","2873","421","2493","377","380","164","25","39","1888","270",
"1400000US13089023507","Census Tract 235.07, DeKalb County, Georgia","3170","257","1867","237","1867","237","1640","230","227","119","0","13","1303","201",
"1400000US13089023601","Census Tract 236.01, DeKalb County, Georgia","2616","339","1676","281","1676","281","1500","246","176","117","0","13","940","190",
"1400000US13089023602","Census Tract 236.02, DeKalb County, Georgia","2052","179","1226","150","1226","150","1024","132","202","66","0","13","826","119",
"1400000US13089023603","Census Tract 236.03, DeKalb County, Georgia","2788","229","1485","193","1485","193","1249","171","236","125","0","13","1303","175",
"1400000US13089023700","Census Tract 237, DeKalb County, Georgia","4131","457","2891","408","2891","408","2440","360","451","176","0","18","1240","247",
"1400000US13089023801","Census Tract 238.01, DeKalb County, Georgia","3326","305","2503","272","2503","272","2249","258","254","129","0","13","823","167",
"1400000US13089023802","Census Tract 238.02, DeKalb County, Georgia","3661","860","1912","298","1897","303","1682","302","215","104","15","20","1749","784",
"1400000US13089023803","Census Tract 238.03, DeKalb County, Georgia","4373","410","2641","382","2641","382","2322","361","319","129","0","18","1732","190",
"1400000US13089980000","Census Tract 9800, DeKalb County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13091960100","Census Tract 9601, Dodge County, Georgia","3184","298","943","177","943","177","836","162","107","49","0","13","2241","227",
"1400000US13091960200","Census Tract 9602, Dodge County, Georgia","2956","295","1408","221","1408","221","1194","202","214","107","0","13","1548","280",
"1400000US13091960300","Census Tract 9603, Dodge County, Georgia","4687","381","2888","433","2888","433","2591","476","297","146","0","18","1799","274",
"1400000US13091960400","Census Tract 9604, Dodge County, Georgia","3009","279","1747","254","1747","254","1553","243","194","80","0","13","1262","206",
"1400000US13091960500","Census Tract 9605, Dodge County, Georgia","1551","155","838","151","826","153","752","136","74","58","12","17","713","124",
"1400000US13091960600","Census Tract 9606, Dodge County, Georgia","1658","176","908","141","908","141","876","140","32","22","0","13","750","109",
"1400000US13093970100","Census Tract 9701, Dooly County, Georgia","4714","267","1768","507","1768","507","1485","436","283","129","0","18","2946","579",
"1400000US13093970200","Census Tract 9702, Dooly County, Georgia","1638","226","810","145","810","145","754","134","56","37","0","13","828","165",
"1400000US13093970300","Census Tract 9703, Dooly County, Georgia","5329","324","3103","370","3103","370","2907","388","196","111","0","18","2226","343",
"1400000US13095000100","Census Tract 1, Dougherty County, Georgia","3487","543","2390","569","2390","569","1887","506","503","206","0","13","1097","244",
"1400000US13095000200","Census Tract 2, Dougherty County, Georgia","2177","370","1274","306","1274","306","804","210","470","262","0","13","903","176",
"1400000US13095000400","Census Tract 4, Dougherty County, Georgia","4864","471","3191","428","3180","427","2735","409","445","217","11","18","1673","285",
"1400000US13095000501","Census Tract 5.01, Dougherty County, Georgia","4166","390","2845","376","2828","369","2550","384","278","183","17","27","1321","284",
"1400000US13095000502","Census Tract 5.02, Dougherty County, Georgia","3840","298","2374","272","2353","271","2182","251","171","84","21","19","1466","183",
"1400000US13095000600","Census Tract 6, Dougherty County, Georgia","2213","317","1381","259","1372","255","1230","244","142","91","9","14","832","173",
"1400000US13095000700","Census Tract 7, Dougherty County, Georgia","1331","143","935","147","935","147","900","143","35","29","0","13","396","72",
"1400000US13095000800","Census Tract 8, Dougherty County, Georgia","1066","159","519","124","519","124","383","91","136","65","0","13","547","125",
"1400000US13095000900","Census Tract 9, Dougherty County, Georgia","1640","163","1070","148","1070","148","841","104","229","96","0","13","570","93",
"1400000US13095001000","Census Tract 10, Dougherty County, Georgia","1808","240","1161","201","1161","201","898","180","263","93","0","13","647","160",
"1400000US13095001100","Census Tract 11, Dougherty County, Georgia","4497","353","2345","315","2345","315","1865","314","480","175","0","18","2152","290",
"1400000US13095001403","Census Tract 14.03, Dougherty County, Georgia","2098","258","852","132","852","132","762","139","90","52","0","13","1246","217",
"1400000US13095001500","Census Tract 15, Dougherty County, Georgia","1756","279","991","258","991","258","662","204","329","192","0","13","765","184",
"1400000US13095010302","Census Tract 103.02, Dougherty County, Georgia","4782","770","2012","279","2012","279","1545","235","467","180","0","18","2770","722",
"1400000US13095010401","Census Tract 104.01, Dougherty County, Georgia","5498","337","3632","360","3599","355","3430","347","169","106","33","49","1866","292",
"1400000US13095010402","Census Tract 104.02, Dougherty County, Georgia","2273","222","1456","204","1456","204","1327","202","129","59","0","13","817","189",
"1400000US13095010403","Census Tract 104.03, Dougherty County, Georgia","1303","124","751","98","751","98","708","91","43","29","0","13","552","99",
"1400000US13095010500","Census Tract 105, Dougherty County, Georgia","1984","253","991","173","991","173","785","133","206","99","0","13","993","173",
