"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"1400000US13015960102","Census Tract 9601.02, Bartow County, Georgia","7283","720","4726","508","4726","508","4249","445","477","187","0","19","2557","532",
"1400000US13015960200","Census Tract 9602, Bartow County, Georgia","8871","678","5327","511","5317","508","4769","494","548","184","10","19","3544","621",
"1400000US13015960300","Census Tract 9603, Bartow County, Georgia","5586","505","3459","385","3432","384","3142","380","290","122","27","30","2127","388",
"1400000US13015960401","Census Tract 9604.01, Bartow County, Georgia","6920","701","4437","508","4437","508","4211","523","226","134","0","19","2483","550",
"1400000US13015960402","Census Tract 9604.02, Bartow County, Georgia","6993","467","4324","536","4292","524","3766","434","526","262","32","42","2669","305",
"1400000US13015960500","Census Tract 9605, Bartow County, Georgia","5457","560","3466","464","3466","464","3114","415","352","212","0","19","1991","345",
"1400000US13015960600","Census Tract 9606, Bartow County, Georgia","6176","474","3755","417","3755","417","3382","415","373","149","0","19","2421","277",
"1400000US13015960700","Census Tract 9607, Bartow County, Georgia","5294","460","3497","440","3480","443","2996","401","484","171","17","30","1797","292",
"1400000US13015960801","Census Tract 9608.01, Bartow County, Georgia","2604","302","1728","258","1728","258","1586","253","142","74","0","13","876","185",
"1400000US13015960802","Census Tract 9608.02, Bartow County, Georgia","2190","259","1173","208","1173","208","939","163","234","119","0","13","1017","195",
"1400000US13015960803","Census Tract 9608.03, Bartow County, Georgia","4326","347","2807","279","2807","279","2457","260","350","111","0","19","1519","182",
"1400000US13015960901","Census Tract 9609.01, Bartow County, Georgia","2084","274","1075","212","1075","212","985","204","90","64","0","13","1009","259",
"1400000US13015960902","Census Tract 9609.02, Bartow County, Georgia","4597","376","3031","345","3031","345","2744","327","287","105","0","19","1566","306",
"1400000US13015961000","Census Tract 9610, Bartow County, Georgia","6281","417","4369","358","4352","358","4008","355","344","136","17","27","1912","289",
"1400000US13017960100","Census Tract 9601, Ben Hill County, Georgia","2085","256","1186","186","1177","188","1101","179","76","83","9","15","899","211",
"1400000US13017960200","Census Tract 9602, Ben Hill County, Georgia","1314","222","652","189","652","189","592","177","60","48","0","13","662","150",
"1400000US13017960300","Census Tract 9603, Ben Hill County, Georgia","2712","332","1417","238","1417","238","1134","231","283","118","0","13","1295","292",
"1400000US13017960400","Census Tract 9604, Ben Hill County, Georgia","2759","307","1606","247","1606","247","1145","259","461","174","0","13","1153","233",
"1400000US13017960500","Census Tract 9605, Ben Hill County, Georgia","4524","390","2166","256","2166","256","1959","259","207","116","0","19","2358","336",
"1400000US13019970100","Census Tract 9701, Berrien County, Georgia","1298","210","626","132","626","132","580","129","46","44","0","13","672","155",
"1400000US13019970200","Census Tract 9702, Berrien County, Georgia","3289","319","1613","240","1613","240","1326","231","287","132","0","13","1676","269",
"1400000US13019970300","Census Tract 9703, Berrien County, Georgia","2533","372","1370","307","1311","284","1133","303","178","123","59","65","1163","228",
"1400000US13019970400","Census Tract 9704, Berrien County, Georgia","1977","235","1055","190","1026","189","861","158","165","88","29","33","922","177",
"1400000US13019970500","Census Tract 9705, Berrien County, Georgia","3163","375","1807","318","1807","318","1583","331","224","114","0","13","1356","226",
"1400000US13019970600","Census Tract 9706, Berrien County, Georgia","2667","263","1564","238","1434","235","1337","234","97","58","130","80","1103","222",
"1400000US13021010100","Census Tract 101, Bibb County, Georgia","1274","222","518","112","518","112","437","99","81","73","0","13","756","181",
"1400000US13021010200","Census Tract 102, Bibb County, Georgia","1797","196","961","200","961","200","953","197","8","12","0","13","836","138",
"1400000US13021010300","Census Tract 103, Bibb County, Georgia","684","138","389","99","389","99","289","94","100","63","0","13","295","111",
"1400000US13021010400","Census Tract 104, Bibb County, Georgia","1899","277","1013","214","1013","214","737","212","276","159","0","13","886","165",
"1400000US13021010500","Census Tract 105, Bibb County, Georgia","3122","385","924","198","924","198","767","211","157","79","0","13","2198","345",
"1400000US13021010800","Census Tract 108, Bibb County, Georgia","1315","230","1015","229","1015","229","939","229","76","56","0","13","300","101",
"1400000US13021011000","Census Tract 110, Bibb County, Georgia","2965","403","2049","388","2049","388","1844","347","205","118","0","13","916","233",
"1400000US13021011100","Census Tract 111, Bibb County, Georgia","1564","270","683","167","683","167","481","131","202","65","0","13","881","217",
"1400000US13021011500","Census Tract 115, Bibb County, Georgia","1020","214","438","168","438","168","309","129","129","100","0","13","582","107",
"1400000US13021011701","Census Tract 117.01, Bibb County, Georgia","1896","233","1103","180","1103","180","996","179","107","64","0","13","793","156",
"1400000US13021011702","Census Tract 117.02, Bibb County, Georgia","3470","355","1898","300","1898","300","1618","228","280","137","0","13","1572","233",
"1400000US13021011800","Census Tract 118, Bibb County, Georgia","2898","350","1746","316","1746","316","1463","241","283","167","0","13","1152","177",
"1400000US13021011900","Census Tract 119, Bibb County, Georgia","1583","226","1112","248","1112","248","1029","232","83","60","0","13","471","125",
"1400000US13021012000","Census Tract 120, Bibb County, Georgia","3717","242","2425","217","2415","217","2241","216","174","98","10","17","1292","164",
"1400000US13021012101","Census Tract 121.01, Bibb County, Georgia","1721","134","997","134","997","134","908","126","89","85","0","13","724","113",
"1400000US13021012102","Census Tract 121.02, Bibb County, Georgia","3832","367","2329","297","2329","297","2191","261","138","103","0","13","1503","272",
"1400000US13021012200","Census Tract 122, Bibb County, Georgia","1557","277","1063","221","1063","221","891","216","172","79","0","13","494","181",
"1400000US13021012300","Census Tract 123, Bibb County, Georgia","2551","322","1513","314","1513","314","1173","307","340","121","0","13","1038","208",
"1400000US13021012400","Census Tract 124, Bibb County, Georgia","3002","369","1595","362","1595","362","1257","258","338","201","0","13","1407","200",
"1400000US13021012500","Census Tract 125, Bibb County, Georgia","2734","309","1205","205","1205","205","1051","194","154","75","0","13","1529","259",
"1400000US13021012600","Census Tract 126, Bibb County, Georgia","3562","328","1912","284","1912","284","1454","213","458","169","0","19","1650","293",
"1400000US13021012700","Census Tract 127, Bibb County, Georgia","1382","228","663","162","663","162","574","140","89","52","0","13","719","161",
"1400000US13021012800","Census Tract 128, Bibb County, Georgia","2459","434","1374","304","1374","304","1010","253","364","159","0","13","1085","293",
"1400000US13021012900","Census Tract 129, Bibb County, Georgia","1606","238","616","118","616","118","471","103","145","70","0","13","990","256",
"1400000US13021013101","Census Tract 131.01, Bibb County, Georgia","4024","382","2352","340","2352","340","2045","322","307","142","0","19","1672","321",
"1400000US13021013102","Census Tract 131.02, Bibb County, Georgia","2981","307","1869","249","1858","250","1618","247","240","126","11","17","1112","261",
"1400000US13021013201","Census Tract 132.01, Bibb County, Georgia","3700","386","2389","351","2389","351","1995","392","394","153","0","19","1311","345",
"1400000US13021013202","Census Tract 132.02, Bibb County, Georgia","2021","377","912","205","903","204","757","191","146","79","9","14","1109","276",
"1400000US13021013302","Census Tract 133.02, Bibb County, Georgia","3519","339","1937","250","1937","250","1647","217","290","117","0","13","1582","258",
"1400000US13021013407","Census Tract 134.07, Bibb County, Georgia","3200","394","1976","354","1976","354","1876","350","100","83","0","13","1224","223",
"1400000US13021013408","Census Tract 134.08, Bibb County, Georgia","3535","246","2703","259","2703","259","2656","258","47","41","0","13","832","205",
"1400000US13021013409","Census Tract 134.09, Bibb County, Georgia","3236","345","1824","396","1802","396","1661","384","141","124","22","35","1412","301",
"1400000US13021013410","Census Tract 134.10, Bibb County, Georgia","4601","398","2713","371","2699","362","2676","363","23","27","14","26","1888","248",
"1400000US13021013411","Census Tract 134.11, Bibb County, Georgia","2947","307","2089","296","2089","296","1968","272","121","99","0","13","858","185",
"1400000US13021013502","Census Tract 135.02, Bibb County, Georgia","1590","226","906","140","904","142","829","121","75","58","2","11","684","169",
"1400000US13021013503","Census Tract 135.03, Bibb County, Georgia","1991","281","1312","306","1312","306","1170","305","142","91","0","13","679","184",
"1400000US13021013504","Census Tract 135.04, Bibb County, Georgia","6451","388","4410","438","4410","438","4259","442","151","105","0","19","2041","248",
"1400000US13021013603","Census Tract 136.03, Bibb County, Georgia","3608","495","1549","291","1549","291","1445","278","104","77","0","13","2059","428",
"1400000US13021013604","Census Tract 136.04, Bibb County, Georgia","3998","329","2609","339","2609","339","2203","310","406","231","0","19","1389","307",
"1400000US13021013605","Census Tract 136.05, Bibb County, Georgia","4454","428","3055","496","3055","496","2906","490","149","116","0","19","1399","295",
"1400000US13021013606","Census Tract 136.06, Bibb County, Georgia","4795","398","3061","388","3061","388","3004","378","57","74","0","19","1734","293",
"1400000US13021013700","Census Tract 137, Bibb County, Georgia","2933","326","956","204","956","204","815","149","141","91","0","13","1977","296",
"1400000US13021013800","Census Tract 138, Bibb County, Georgia","1508","165","806","147","796","149","609","137","187","89","10","18","702","115",
"1400000US13021013900","Census Tract 139, Bibb County, Georgia","1444","201","680","132","680","132","617","130","63","47","0","13","764","152",
"1400000US13023790100","Census Tract 7901, Bleckley County, Georgia","3152","342","1888","304","1877","300","1739","272","138","95","11","19","1264","271",
"1400000US13023790200","Census Tract 7902, Bleckley County, Georgia","2547","418","1051","195","1051","195","946","183","105","68","0","13","1496","333",
"1400000US13023790300","Census Tract 7903, Bleckley County, Georgia","4690","474","2077","322","2077","322","1934","296","143","153","0","19","2613","370",
"1400000US13025960100","Census Tract 9601, Brantley County, Georgia","5756","470","3471","474","3471","474","2973","509","498","209","0","19","2285","340",
"1400000US13025960200","Census Tract 9602, Brantley County, Georgia","4407","488","2248","391","2222","398","1990","374","232","110","26","40","2159","356",
"1400000US13025960300","Census Tract 9603, Brantley County, Georgia","4004","419","2177","348","2154","346","2030","330","124","106","23","36","1827","276",
"1400000US13027960200","Census Tract 9602, Brooks County, Georgia","1255","192","674","146","674","146","618","139","56","30","0","13","581","119",
"1400000US13027960300","Census Tract 9603, Brooks County, Georgia","4353","367","2577","355","2552","356","2302","329","250","120","25","36","1776","236",
"1400000US13027960400","Census Tract 9604, Brooks County, Georgia","3079","266","1765","265","1765","265","1474","247","291","114","0","13","1314","228",
"1400000US13027960500","Census Tract 9605, Brooks County, Georgia","2092","305","1151","246","1151","246","962","223","189","98","0","13","941","239",
"1400000US13027960600","Census Tract 9606, Brooks County, Georgia","1958","269","1329","274","1329","274","1085","245","244","151","0","13","629","192",
"1400000US13029920101","Census Tract 9201.01, Bryan County, Georgia","3270","281","1963","293","1951","292","1697","238","254","119","12","15","1307","191",
"1400000US13029920102","Census Tract 9201.02, Bryan County, Georgia","4098","367","2548","327","2476","331","2143","298","333","120","72","38","1550","234",
"1400000US13029920301","Census Tract 9203.01, Bryan County, Georgia","1540","253","1047","224","1016","227","945","221","71","72","31","29","493","128",
"1400000US13029920303","Census Tract 9203.03, Bryan County, Georgia","3681","362","2803","302","2481","300","2235","287","246","134","322","123","878","263",
"1400000US13029920305","Census Tract 9203.05, Bryan County, Georgia","2896","232","2071","255","1927","253","1899","248","28","27","144","89","825","185",
"1400000US13029920306","Census Tract 9203.06, Bryan County, Georgia","7228","385","5370","477","5002","483","4593","446","409","186","368","148","1858","288",
"1400000US13029980000","Census Tract 9800, Bryan County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13031110100","Census Tract 1101, Bulloch County, Georgia","2801","309","1791","232","1791","232","1622","222","169","73","0","13","1010","198",
"1400000US13031110200","Census Tract 1102, Bulloch County, Georgia","6044","522","3583","433","3563","432","3318","415","245","130","20","38","2461","346",
"1400000US13031110300","Census Tract 1103, Bulloch County, Georgia","6398","323","4234","341","4234","341","3974","343","260","114","0","19","2164","276",
"1400000US13031110401","Census Tract 1104.01, Bulloch County, Georgia","3060","293","1937","223","1932","222","1764","223","168","93","5","10","1123","217",
"1400000US13031110403","Census Tract 1104.03, Bulloch County, Georgia","6068","682","3454","434","3420","434","3168","448","252","172","34","57","2614","555",
"1400000US13031110404","Census Tract 1104.04, Bulloch County, Georgia","7023","852","1614","322","1614","322","1243","320","371","172","0","19","5409","742",
"1400000US13031110500","Census Tract 1105, Bulloch County, Georgia","4073","433","2377","348","2377","348","2215","330","162","76","0","13","1696","377",
"1400000US13031110601","Census Tract 1106.01, Bulloch County, Georgia","4530","379","2816","351","2803","358","2658","353","145","83","13","21","1714","310",
"1400000US13031110602","Census Tract 1106.02, Bulloch County, Georgia","2831","289","1906","306","1906","306","1645","269","261","161","0","13","925","217",
"1400000US13031110700","Census Tract 1107, Bulloch County, Georgia","7583","496","4870","449","4860","447","4480","431","380","139","10","16","2713","375",
"1400000US13031110800","Census Tract 1108, Bulloch County, Georgia","1943","205","1125","177","1125","177","1010","176","115","61","0","13","818","144",
"1400000US13031110900","Census Tract 1109, Bulloch County, Georgia","5346","390","2965","331","2965","331","2728","308","237","106","0","19","2381","286",
"1400000US13033950100","Census Tract 9501, Burke County, Georgia","4454","461","2514","415","2501","413","2274","425","227","118","13","20","1940","308",
"1400000US13033950200","Census Tract 9502, Burke County, Georgia","2034","277","1093","205","1093","205","862","169","231","120","0","13","941","166",
"1400000US13033950400","Census Tract 9504, Burke County, Georgia","3370","281","1821","246","1809","248","1631","245","178","94","12","19","1549","232",
"1400000US13033950500","Census Tract 9505, Burke County, Georgia","3717","445","1960","310","1960","310","1790","291","170","112","0","19","1757","294",
"1400000US13033950700","Census Tract 9507, Burke County, Georgia","2458","308","1212","222","1212","222","1062","223","150","51","0","13","1246","227",
"1400000US13033950900","Census Tract 9509, Burke County, Georgia","1306","202","737","134","737","134","701","132","36","28","0","13","569","127",
"1400000US13035150100","Census Tract 1501, Butts County, Georgia","6446","404","4174","336","4174","336","3711","331","463","185","0","19","2272","270",
"1400000US13035150200","Census Tract 1502, Butts County, Georgia","6354","486","3858","423","3826","423","3234","396","592","187","32","50","2496","321",
"1400000US13035150300","Census Tract 1503, Butts County, Georgia","6277","409","3001","360","3001","360","2584","281","417","184","0","19","3276","348",
"1400000US13037950100","Census Tract 9501, Calhoun County, Georgia","3636","812","1695","771","1695","771","1649","808","46","66","0","13","1941","226",
"1400000US13037950200","Census Tract 9502, Calhoun County, Georgia","1781","788","924","647","924","647","814","461","110","197","0","13","857","186",
"1400000US13039010100","Census Tract 101, Camden County, Georgia","2303","286","1352","203","1325","195","1116","194","209","115","27","44","951","195",
"1400000US13039010200","Census Tract 102, Camden County, Georgia","4396","367","2583","328","2538","320","2326","301","212","86","45","38","1813","288",
"1400000US13039010301","Census Tract 103.01, Camden County, Georgia","5894","450","3984","378","3657","389","3247","356","410","195","327","135","1910","260",
"1400000US13039010302","Census Tract 103.02, Camden County, Georgia","3350","343","2278","285","2139","291","1901","274","238","100","139","56","1072","215",
"1400000US13039010401","Census Tract 104.01, Camden County, Georgia","7637","585","5673","578","4557","484","4105","484","452","177","1116","287","1964","352",
"1400000US13039010402","Census Tract 104.02, Camden County, Georgia","3856","308","2447","296","2295","301","2066","273","229","109","152","107","1409","197",
"1400000US13039010403","Census Tract 104.03, Camden County, Georgia","3025","263","1704","222","1554","233","1440","241","114","86","150","61","1321","225",
"1400000US13039010500","Census Tract 105, Camden County, Georgia","1861","304","1594","279","367","122","356","125","11","14","1227","235","267","110",
"1400000US13039010601","Census Tract 106.01, Camden County, Georgia","5653","448","3781","383","3325","393","3024","386","301","147","456","121","1872","320",
"1400000US13039010602","Census Tract 106.02, Camden County, Georgia","589","97","339","79","327","78","267","76","60","45","12","19","250","77",
"1400000US13039990000","Census Tract 9900, Camden County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13043950100","Census Tract 9501, Candler County, Georgia","3669","279","2099","296","2099","296","1945","279","154","83","0","13","1570","260",
"1400000US13043950200","Census Tract 9502, Candler County, Georgia","2768","295","1812","276","1812","276","1695","289","117","70","0","13","956","184",
"1400000US13043950300","Census Tract 9503, Candler County, Georgia","1994","323","1139","206","1139","206","982","193","157","80","0","13","855","200",
"1400000US13045910101","Census Tract 9101.01, Carroll County, Georgia","4282","366","2742","291","2742","291","2431","282","311","143","0","19","1540","315",
"1400000US13045910103","Census Tract 9101.03, Carroll County, Georgia","3831","414","2650","356","2650","356","2317","346","333","127","0","13","1181","242",
"1400000US13045910104","Census Tract 9101.04, Carroll County, Georgia","6610","586","4822","540","4809","538","4397","451","412","185","13","22","1788","362",
"1400000US13045910200","Census Tract 9102, Carroll County, Georgia","9370","711","5747","535","5747","535","5082","486","665","213","0","21","3623","481",
"1400000US13045910300","Census Tract 9103, Carroll County, Georgia","4755","438","2787","297","2787","297","2562","326","225","110","0","19","1968","294",
"1400000US13045910400","Census Tract 9104, Carroll County, Georgia","2726","289","1544","199","1544","199","1395","186","149","84","0","13","1182","233",
"1400000US13045910501","Census Tract 9105.01, Carroll County, Georgia","7023","586","3853","495","3853","495","3068","428","785","243","0","19","3170","452",
"1400000US13045910502","Census Tract 9105.02, Carroll County, Georgia","2300","336","1238","268","1238","268","1026","244","212","99","0","13","1062","251",
"1400000US13045910600","Census Tract 9106, Carroll County, Georgia","4327","383","2794","312","2728","319","2354","303","374","198","66","57","1533","275",
"1400000US13045910701","Census Tract 9107.01, Carroll County, Georgia","7118","559","4295","429","4283","429","3707","418","576","218","12","19","2823","514",
"1400000US13045910702","Census Tract 9107.02, Carroll County, Georgia","5361","413","3494","355","3494","355","3211","346","283","106","0","19","1867","279",
"1400000US13045910703","Census Tract 9107.03, Carroll County, Georgia","6219","485","3960","416","3960","416","3487","388","473","180","0","19","2259","392",
"1400000US13045910800","Census Tract 9108, Carroll County, Georgia","3347","297","2009","263","2009","263","1723","222","286","105","0","13","1338","216",
"1400000US13045910900","Census Tract 9109, Carroll County, Georgia","3047","383","1974","226","1974","226","1649","152","325","171","0","13","1073","251",
"1400000US13045911000","Census Tract 9110, Carroll County, Georgia","4891","433","3169","378","3169","378","2839","372","330","183","0","19","1722","273",
"1400000US13045911100","Census Tract 9111, Carroll County, Georgia","6070","525","4217","470","4217","470","3811","416","406","154","0","19","1853","255",
"1400000US13045911200","Census Tract 9112, Carroll County, Georgia","4610","398","2642","283","2642","283","2344","250","298","139","0","19","1968","298",
"1400000US13047030100","Census Tract 301, Catoosa County, Georgia","5206","460","3399","379","3396","379","2727","281","669","240","3","4","1807","278",
"1400000US13047030201","Census Tract 302.01, Catoosa County, Georgia","4041","358","2469","307","2469","307","2287","311","182","105","0","13","1572","238",
"1400000US13047030202","Census Tract 302.02, Catoosa County, Georgia","4799","441","3082","329","3074","329","2774","333","300","154","8","13","1717","307",
"1400000US13047030301","Census Tract 303.01, Catoosa County, Georgia","5440","412","3914","295","3914","295","3631","311","283","262","0","19","1526","264",
"1400000US13047030303","Census Tract 303.03, Catoosa County, Georgia","3017","266","1990","300","1990","300","1821","282","169","105","0","13","1027","244",
"1400000US13047030304","Census Tract 303.04, Catoosa County, Georgia","2519","250","1901","233","1901","233","1844","245","57","41","0","13","618","177",
"1400000US13047030401","Census Tract 304.01, Catoosa County, Georgia","5738","375","3865","414","3852","414","3625","385","227","120","13","21","1873","300",
"1400000US13047030402","Census Tract 304.02, Catoosa County, Georgia","4520","372","2927","292","2910","297","2602","275","308","149","17","28","1593","290",
"1400000US13047030500","Census Tract 305, Catoosa County, Georgia","4583","381","2840","298","2840","298","2555","311","285","119","0","19","1743","264",
"1400000US13047030600","Census Tract 306, Catoosa County, Georgia","4046","292","2378","289","2378","289","2138","281","240","108","0","19","1668","206",
"1400000US13047030700","Census Tract 307, Catoosa County, Georgia","6610","467","3890","327","3890","327","3463","335","427","177","0","19","2720","341",
"1400000US13049010100","Census Tract 101, Charlton County, Georgia","8268","410","3876","453","3876","453","3169","402","707","242","0","19","4392","441",
"1400000US13049010200","Census Tract 102, Charlton County, Georgia","2443","363","1336","285","1336","285","1107","270","229","105","0","13","1107","269",
"1400000US13051000100","Census Tract 1, Chatham County, Georgia","1104","370","209","109","209","109","136","106","73","44","0","13","895","374",
"1400000US13051000300","Census Tract 3, Chatham County, Georgia","1728","286","871","208","861","206","772","198","89","53","10","17","857","228",
"1400000US13051000601","Census Tract 6.01, Chatham County, Georgia","2909","756","1030","368","1030","368","915","366","115","80","0","13","1879","700",
"1400000US13051000900","Census Tract 9, Chatham County, Georgia","953","120","414","92","403","92","383","83","20","24","11","14","539","96",
"1400000US13051001100","Census Tract 11, Chatham County, Georgia","1650","236","953","172","927","177","896","179","31","29","26","23","697","199",
"1400000US13051001200","Census Tract 12, Chatham County, Georgia","1057","202","602","191","602","191","491","169","111","72","0","13","455","101",
"1400000US13051001500","Census Tract 15, Chatham County, Georgia","1033","191","497","128","497","128","473","124","24","28","0","13","536","110",
"1400000US13051002000","Census Tract 20, Chatham County, Georgia","1430","291","692","186","679","184","595","152","84","79","13","21","738","248",
"1400000US13051002100","Census Tract 21, Chatham County, Georgia","1978","315","1009","211","1009","211","841","177","168","104","0","13","969","262",
"1400000US13051002200","Census Tract 22, Chatham County, Georgia","3693","433","2201","303","2185","300","1999","286","186","105","16","25","1492","343",
"1400000US13051002300","Census Tract 23, Chatham County, Georgia","1591","276","778","187","778","187","646","137","132","96","0","13","813","228",
